TTT,LOS,Date of Search,Index,Hotel Name,Price Before Tax,Price After Tax,Rating,Classification,Reviews,Neighborhood
5,2,2024-08-03,88,Sonder The Dutch,335,388,8.8,Excellent,77,Queens
5,2,2024-08-03,89,"The Algonquin Hotel Times Square, Autograph Collection",239,318,8.8,Excellent,1002,Central New York City
5,2,2024-08-03,90,"The Draper New York, Tapestry Collection by Hilton",284,329,8.8,Excellent,740,New York
5,2,2024-08-03,91,Refinery Hotel,349,376,9.0,Wonderful,1006,Central New York City
5,2,2024-08-03,92,Hotel St. James,359,374,8.6,Excellent,4507,Theater District
5,2,2024-08-03,93,Night Hotel Broadway,339,271,6.4,N/A,1551,Upper West Side
5,2,2024-08-03,94,Residence Inn by Marriott New York Downtown Manhattan/Financial District,254,295,8.4,Very Good,530,New York
5,2,2024-08-03,95,Fairfield Inn & Suites New York Manhattan/Times Square South,287,333,8.8,Excellent,1259,New York
5,2,2024-08-03,96,Hotel 32 32,358,346,8.0,Very Good,1654,New York
5,2,2024-08-03,97,Fairfield Inn & Suites New York Manhattan / Central Park,295,342,8.4,Very Good,1002,New York
5,2,2024-08-03,98,Hotel Boutique at Grand Central,288,363,8.6,Excellent,1086,New York
5,2,2024-08-03,99,Made Hotel,278,357,9.2,Wonderful,329,New York
5,3,2024-08-03,0,Millennium Hilton New York One UN Plaza,254,335,8.2,Very Good,1382,New York
5,3,2024-08-03,1,Sonder Henri on 24,349,404,8.2,Very Good,96,New York
5,3,2024-08-03,2,Virgin Hotels New York City,385,470,8.8,Excellent,1600,New York
5,4,2024-08-03,0,Millennium Hilton New York One UN Plaza,254,335,8.2,Very Good,1382,New York
5,4,2024-08-03,1,Sonder Henri on 24,349,404,8.2,Very Good,96,New York
5,4,2024-08-03,2,Virgin Hotels New York City,385,470,8.8,Excellent,1600,New York
5,4,2024-08-03,3,"PUBLIC, an Ian Schrager hotel",398,506,8.2,Very Good,2637,New York
5,4,2024-08-03,4,Hilton Garden Inn New York Times Square South,284,329,9.0,Wonderful,3231,New York
5,4,2024-08-03,5,The Maritime Hotel,277,290,9.4,Exceptional,1004,New York
5,4,2024-08-03,6,Pod Times Square,233,294,8.8,Excellent,4196,New York
5,4,2024-08-03,7,Delta Hotels by Marriott New York Times Square,259,256,7.8,Good,536,New York
5,4,2024-08-03,8,Renaissance New York Midtown Hotel,323,374,9.2,Wonderful,1004,New York
5,4,2024-08-03,9,Chelsea Savoy Hotel,275,319,8.6,Excellent,2006,Chelsea
5,4,2024-08-03,10,Park Terrace Hotel,311,401,9.4,Exceptional,1332,Central New York City
5,4,2024-08-03,11,Courtyard by Marriott New York World Trade Center Area,215,250,8.8,Excellent,570,New York
5,4,2024-08-03,12,Residence Inn by Marriott New York Manhattan/Midtown East,334,389,9.2,Wonderful,1006,New York
5,4,2024-08-03,13,Millennium Hilton New York One UN Plaza,254,335,8.2,Very Good,1382,New York
5,4,2024-08-03,14,"Club Quarters Hotel, Grand Central",288,363,8.8,Excellent,2048,New York
5,4,2024-08-03,15,Best Western Premier Empire State Hotel,267,310,9.0,Wonderful,711,New York
5,4,2024-08-03,16,70 Park Avenue,220,296,9.0,Wonderful,1004,New York
5,4,2024-08-03,17,"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel",254,295,7.4,Good,1007,Chelsea
5,4,2024-08-03,18,Moxy NYC Downtown,269,291,8.6,Excellent,1051,New York
5,4,2024-08-03,19,Hotel 27 by LuxUrban,220,256,7.6,Good,461,New York
5,4,2024-08-03,20,RIU Plaza Manhattan Times Square,445,370,9.0,Wonderful,3280,Theater District
5,4,2024-08-03,21,Courtyard by Marriott New York City Manhattan Fifth Avenue,254,295,8.4,Very Good,1001,New York
5,4,2024-08-03,22,Hilton Garden Inn New York/Times Square Central,237,306,8.2,Very Good,1878,Theater District
5,4,2024-08-03,23,Hilton Garden Inn New York/West 35th Street,280,325,9.0,Wonderful,2178,New York
5,4,2024-08-03,24,The FIDI Hotel,254,270,8.8,Excellent,440,New York
5,4,2024-08-03,25,Arlo Midtown,349,398,9.2,Wonderful,5380,New York
5,4,2024-08-03,26,Courtyard by Marriott New York Manhattan / Chelsea,281,328,9.2,Wonderful,1005,Chelsea
5,4,2024-08-03,27,"Club Quarters Hotel, World Trade Center",260,331,8.6,Excellent,1431,New York
5,4,2024-08-03,28,Radio City Apartments,291,304,8.8,Excellent,3613,Theater District
5,4,2024-08-03,29,SpringHill Suites by Marriott New York Midtown Manhattan,284,329,8.8,Excellent,1003,New York
5,4,2024-08-03,30,Hampton Inn New York Times Square,312,362,8.2,Very Good,1331,Theater District
5,4,2024-08-03,31,HOTEL FUEGO BRONX,199,220,10,Exceptional,1,Bronx
5,4,2024-08-03,32,"Club Quarters, Times Square - Midtown",296,372,8.6,Excellent,2655,Central New York City
5,4,2024-08-03,33,Hotel Beacon,499,406,9.2,Wonderful,1044,Upper West Side
5,4,2024-08-03,34,Arlo NoMad,289,342,8.6,Excellent,1325,New York
5,4,2024-08-03,35,Archer Hotel New York,305,354,9.2,Wonderful,1007,Central New York City
5,4,2024-08-03,36,Broadway Plaza Hotel,329,355,9.2,Wonderful,1527,New York
5,4,2024-08-03,37,Freehand New York,224,294,8.2,Very Good,1074,New York
5,4,2024-08-03,38,Fairfield Inn by Marriott New York Manhattan/Times Square,281,326,8.8,Excellent,1148,New York
5,4,2024-08-03,39,Hyatt Grand Central New York,278,369,8.0,Very Good,3851,New York
5,4,2024-08-03,40,Pod 39,224,284,8.8,Excellent,1555,New York
5,4,2024-08-03,41,"The Cloud One New York-Downtown, by the Motel One Group",289,335,8.8,Excellent,650,New York
5,4,2024-08-03,42,Wingate by Wyndham New York Midtown South/5th Ave,285,330,8.6,Excellent,1011,New York
5,4,2024-08-03,43,The Flat NYC,274,255,8.6,Excellent,301,New York
5,4,2024-08-03,44,Hilton Garden Inn New York/Manhattan-Midtown East,265,308,8.2,Very Good,1256,New York
5,4,2024-08-03,45,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,239,278,8.8,Excellent,1734,New York
5,4,2024-08-03,46,World Center Hotel,270,342,8.6,Excellent,2098,New York
5,4,2024-08-03,47,Hotel St. James,359,374,8.6,Excellent,4507,Theater District
5,4,2024-08-03,48,Home2 Suites By Hilton New York Times Square,313,368,8.4,Very Good,862,Theater District
5,4,2024-08-03,49,Courtyard by Marriott New York Manhattan/Times Square,296,343,8.6,Excellent,1005,New York
5,4,2024-08-03,50,Made Hotel,278,357,9.2,Wonderful,329,New York
5,4,2024-08-03,51,Sofitel New York,284,364,8.6,Excellent,1006,Central New York City
5,4,2024-08-03,52,Paramount Times Square,224,301,7.2,Good,2775,Theater District
5,4,2024-08-03,53,Hilton Garden Inn New York/Midtown Park Ave,264,307,8.4,Very Good,1009,New York
5,4,2024-08-03,54,"The Algonquin Hotel Times Square, Autograph Collection",239,318,8.8,Excellent,1002,Central New York City
5,4,2024-08-03,55,Renaissance New York Midtown Hotel,323,374,9.2,Wonderful,1004,New York
5,4,2024-08-03,56,"Hotel Indigo - NYC Downtown - Wall Street, an IHG Hotel",216,286,9.0,Wonderful,908,New York
5,4,2024-08-03,57,Chambers powered by Sonder,354,410,8.8,Excellent,833,Central New York City
5,4,2024-08-03,58,The William powered by Sonder,329,372,8.8,Excellent,195,New York
5,4,2024-08-03,59,The Bryant Park Hotel,295,376,9.2,Wonderful,1007,Central New York City
5,4,2024-08-03,60,citizenM New York Bowery,319,370,9.2,Wonderful,1175,New York
5,4,2024-08-03,61,Fitzpatrick Grand Central,248,317,9.0,Wonderful,1003,New York
5,4,2024-08-03,62,"Park South Hotel, part of JdV by Hyatt",240,313,9.2,Wonderful,1001,New York
5,4,2024-08-03,63,Courtyard New York Manhattan/ Midtown East,729,413,8.8,Excellent,2036,New York
5,4,2024-08-03,64,Millennium Downtown New York,289,342,7.4,Good,2358,New York
5,4,2024-08-03,65,"Holiday Inn New York City - Times Square, an IHG Hotel",292,339,8.2,Very Good,1476,New York
5,4,2024-08-03,66,The New Yorker A Wyndham Hotel,284,363,8.2,Very Good,4692,New York
5,4,2024-08-03,67,The Gotham Hotel,339,342,8.6,Excellent,1005,New York
5,4,2024-08-03,68,Grayson Hotel in the Unbound Collection by Hyatt,251,326,9.2,Wonderful,348,Central New York City
5,4,2024-08-03,69,Courtyard by Marriott New York Downtown Manhattan/Financial District,237,275,7.8,Good,885,New York
5,4,2024-08-03,70,"Kimpton Hotel Eventi, an IHG Hotel",309,396,9.0,Wonderful,1004,Chelsea
5,4,2024-08-03,71,Hotel Boutique at Grand Central,288,363,8.6,Excellent,1086,New York
5,4,2024-08-03,72,"The Bernic Hotel New York City, Tapestry Collection by Hilton",251,292,8.8,Excellent,1002,New York
5,4,2024-08-03,73,"Thompson Central Park New York, by Hyatt",315,405,9.0,Wonderful,628,New York
5,4,2024-08-03,74,The Ridge Hotel,228,288,8.0,Very Good,1001,New York
5,4,2024-08-03,75,Library Hotel by Library Hotel Collection,349,389,9.6,Exceptional,1003,New York
5,4,2024-08-03,76,"Hotel Indigo NYC Financial District, an IHG Hotel",237,275,9.2,Wonderful,415,New York
5,4,2024-08-03,77,DoubleTree by Hilton Hotel New York City - Chelsea,267,310,7.8,Good,1092,Chelsea
5,4,2024-08-03,78,The Renwick,259,311,8.8,Excellent,1008,New York
5,4,2024-08-03,79,Four Points By Sheraton New York Downtown,246,285,8.0,Very Good,1614,New York
5,4,2024-08-03,80,"The Lexington Hotel, Autograph Collection",220,291,8.4,Very Good,1008,New York
5,4,2024-08-03,81,The Hotel Chelsea,490,510,9.8,Exceptional,725,Chelsea
5,4,2024-08-03,82,Hampton Inn Manhattan/Times Square Central,309,358,9.0,Wonderful,1635,Theater District
5,4,2024-08-03,83,Four Points by Sheraton Midtown-Times Square,269,312,8.8,Excellent,1341,New York
5,4,2024-08-03,84,"The Draper New York, Tapestry Collection by Hilton",284,329,8.8,Excellent,740,New York
5,4,2024-08-03,85,The Westin New York Grand Central,590,394,8.8,Excellent,2682,New York
5,4,2024-08-03,86,Hampton Inn Madison Square Garden Area Hotel,220,256,8.2,Very Good,1064,Chelsea
5,4,2024-08-03,87,The Marlton Hotel,377,383,9.2,Wonderful,1004,Greenwich Village
5,4,2024-08-03,88,Sonder The Dutch,335,388,8.8,Excellent,77,Queens
5,4,2024-08-03,89,"The Algonquin Hotel Times Square, Autograph Collection",239,318,8.8,Excellent,1002,Central New York City
5,4,2024-08-03,90,Hotel AKA NoMad,315,405,8.6,Excellent,1007,New York
5,4,2024-08-03,91,Tuscany by LuxUrban,286,332,8.4,Very Good,1011,New York
5,4,2024-08-03,92,The Shelburne Sonesta New York,329,354,8.6,Excellent,1391,New York
5,4,2024-08-03,93,The Luxury Collection Hotel Manhattan Midtown,356,454,8.6,Excellent,1006,New York
5,4,2024-08-03,94,Hotel 32 32,358,346,8.0,Very Good,1654,New York
5,4,2024-08-03,95,Hotel Mulberry,269,312,9.0,Wonderful,1005,New York
5,4,2024-08-03,96,Refinery Hotel,349,376,9.0,Wonderful,1006,Central New York City
5,4,2024-08-03,97,Sheraton Tribeca New York Hotel,269,312,8.4,Very Good,1039,New York
5,4,2024-08-03,98,Tempo by Hilton New York Times Square,468,581,9.4,Exceptional,2750,Theater District
5,4,2024-08-03,99,"The Beekman, A Thompson Hotel, by Hyatt",336,435,9.4,Exceptional,1003,New York
5,5,2024-08-03,0,Millennium Hilton New York One UN Plaza,254,335,8.2,Very Good,1382,New York
5,5,2024-08-03,1,Sonder Henri on 24,349,404,8.2,Very Good,96,New York
5,5,2024-08-03,2,Virgin Hotels New York City,385,470,8.8,Excellent,1600,New York
5,5,2024-08-03,3,"PUBLIC, an Ian Schrager hotel",398,506,8.2,Very Good,2637,New York
5,5,2024-08-03,4,Hilton Garden Inn New York Times Square South,284,329,9.0,Wonderful,3232,New York
5,5,2024-08-03,5,Moxy NYC Downtown,269,291,8.6,Excellent,1051,New York
5,5,2024-08-03,6,The Maritime Hotel,277,290,9.4,Exceptional,1004,New York
5,5,2024-08-03,7,Courtyard by Marriott New York World Trade Center Area,215,250,8.8,Excellent,570,New York
5,5,2024-08-03,8,Renaissance New York Midtown Hotel,323,374,9.2,Wonderful,1004,New York
5,5,2024-08-03,9,Delta Hotels by Marriott New York Times Square,259,256,7.8,Good,536,New York
5,5,2024-08-03,10,Pod Times Square,233,294,8.8,Excellent,4196,New York
5,5,2024-08-03,11,Park Terrace Hotel,311,401,9.4,Exceptional,1332,Central New York City
5,5,2024-08-03,12,Residence Inn by Marriott New York Manhattan/Midtown East,334,389,9.2,Wonderful,1006,New York
5,5,2024-08-03,13,Hilton Garden Inn New York/Times Square Central,237,306,8.2,Very Good,1878,Theater District
5,5,2024-08-03,14,Hotel 27 by LuxUrban,220,256,7.6,Good,461,New York
5,5,2024-08-03,15,Millennium Hilton New York One UN Plaza,254,335,8.2,Very Good,1382,New York
5,5,2024-08-03,16,Courtyard by Marriott New York City Manhattan Fifth Avenue,254,295,8.4,Very Good,1001,New York
5,5,2024-08-03,17,Hilton Garden Inn NYC Financial Center/Manhattan Downtown,239,278,8.8,Excellent,1734,New York
5,5,2024-08-03,18,Freehand New York,224,294,8.2,Very Good,1074,New York
5,5,2024-08-03,19,RIU Plaza Manhattan Times Square,445,370,9.0,Wonderful,3280,Theater District
5,5,2024-08-03,20,"Club Quarters Hotel, Grand Central",288,363,8.8,Excellent,2048,New York
5,5,2024-08-03,21,70 Park Avenue,220,296,9.0,Wonderful,1004,New York
5,5,2024-08-03,22,Hyatt Grand Central New York,278,369,8.0,Very Good,3851,New York
5,5,2024-08-03,23,Chelsea Savoy Hotel,275,319,8.6,Excellent,2006,Chelsea
5,5,2024-08-03,24,Fairfield Inn by Marriott New York Manhattan/Times Square,281,326,8.8,Excellent,1148,New York
5,5,2024-08-03,25,Hilton Garden Inn New York/Manhattan-Midtown East,265,308,8.2,Very Good,1256,New York
5,5,2024-08-03,26,World Center Hotel,270,342,8.6,Excellent,2098,New York
5,5,2024-08-03,27,The FIDI Hotel,254,270,8.8,Excellent,440,New York
5,5,2024-08-03,28,Arlo NoMad,289,342,8.6,Excellent,1325,New York
5,5,2024-08-03,29,SpringHill Suites by Marriott New York Midtown Manhattan,284,329,8.8,Excellent,1003,New York
5,5,2024-08-03,30,Hampton Inn New York Times Square,312,362,8.2,Very Good,1331,Theater District
5,5,2024-08-03,31,HOTEL FUEGO BRONX,199,220,10,Exceptional,1,Bronx
5,5,2024-08-03,32,"The Lexington Hotel, Autograph Collection",220,291,8.4,Very Good,1008,New York
5,5,2024-08-03,33,Hilton Garden Inn New York/West 35th Street,280,325,9.0,Wonderful,2178,New York
5,5,2024-08-03,34,"The Beekman, A Thompson Hotel, by Hyatt",336,435,9.4,Exceptional,1003,New York
5,5,2024-08-03,35,Best Western Premier Empire State Hotel,267,310,9.0,Wonderful,711,New York
5,5,2024-08-03,36,"Club Quarters Hotel, World Trade Center",260,331,8.6,Excellent,1431,New York
5,5,2024-08-03,37,"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel",254,295,7.4,Good,1007,Chelsea
5,5,2024-08-03,38,Radio City Apartments,291,304,8.8,Excellent,3613,Theater District
5,5,2024-08-03,39,Paramount Times Square,224,301,7.2,Good,2775,Theater District
5,5,2024-08-03,40,"Club Quarters, Times Square - Midtown",296,372,8.6,Excellent,2655,Central New York City
5,5,2024-08-03,41,Courtyard by Marriott New York Manhattan / Chelsea,281,328,9.2,Wonderful,1005,Chelsea
5,5,2024-08-03,42,Hilton Garden Inn New York/Midtown Park Ave,264,307,8.4,Very Good,1009,New York
5,5,2024-08-03,43,Pod 39,224,284,8.8,Excellent,1555,New York
5,5,2024-08-03,44,Courtyard New York Manhattan/ Midtown East,729,413,8.8,Excellent,2036,New York
5,5,2024-08-03,45,Millennium Downtown New York,289,342,7.4,Good,2358,New York
5,5,2024-08-03,46,The Westin New York Grand Central,590,394,8.8,Excellent,2682,New York
5,5,2024-08-03,47,DoubleTree by Hilton New York Times Square West,271,315,7.2,Good,1340,New York
5,5,2024-08-03,48,Courtyard by Marriott New York Manhattan/Times Square,296,343,8.6,Excellent,1005,New York
5,5,2024-08-03,49,Home2 Suites By Hilton New York Times Square,313,368,8.4,Very Good,862,Theater District
5,5,2024-08-03,50,Archer Hotel New York,305,354,9.2,Wonderful,1007,Central New York City
5,5,2024-08-03,51,Broadway Plaza Hotel,329,355,9.2,Wonderful,1527,New York
5,5,2024-08-03,52,"The Bernic Hotel New York City, Tapestry Collection by Hilton",251,292,8.8,Excellent,1002,New York
5,5,2024-08-03,53,"Hotel Indigo - NYC Downtown - Wall Street, an IHG Hotel",216,286,9.0,Wonderful,908,New York
5,5,2024-08-03,54,Sheraton Tribeca New York Hotel,269,312,8.4,Very Good,1039,New York
5,5,2024-08-03,55,Arlo Midtown,349,398,9.2,Wonderful,5380,New York
5,5,2024-08-03,56,Hotel Beacon,499,406,9.2,Wonderful,1044,Upper West Side
5,5,2024-08-03,57,Chambers powered by Sonder,354,410,8.8,Excellent,833,Central New York City
5,5,2024-08-03,58,The William powered by Sonder,329,372,8.8,Excellent,195,New York
5,5,2024-08-03,59,The Flat NYC,274,255,8.6,Excellent,301,New York
5,5,2024-08-03,60,The New Yorker A Wyndham Hotel,284,363,8.2,Very Good,4692,New York
5,5,2024-08-03,61,The Hotel Chelsea,490,510,9.8,Exceptional,725,Chelsea
5,5,2024-08-03,62,DoubleTree by Hilton New York Downtown,260,302,7.8,Good,1673,New York
5,5,2024-08-03,63,Sofitel New York,284,364,8.6,Excellent,1006,Central New York City
5,5,2024-08-03,64,Courtyard by Marriott New York Downtown Manhattan/Financial District,237,275,7.8,Good,885,New York
5,5,2024-08-03,65,"Holiday Inn New York City - Times Square, an IHG Hotel",292,339,8.2,Very Good,1476,New York
5,5,2024-08-03,66,The Luxury Collection Hotel Manhattan Midtown,356,454,8.6,Excellent,1006,New York
5,5,2024-08-03,67,DoubleTree by Hilton Hotel New York City - Chelsea,267,310,7.8,Good,1092,Chelsea
5,5,2024-08-03,68,Grayson Hotel in the Unbound Collection by Hyatt,251,326,9.2,Wonderful,348,Central New York City
5,5,2024-08-03,69,Renaissance New York Midtown Hotel,323,374,9.2,Wonderful,1004,New York
5,5,2024-08-03,70,Eurostars Wall Street,212,247,7.6,Good,1003,New York
5,5,2024-08-03,71,Four Points by Sheraton Midtown-Times Square,269,312,8.8,Excellent,1341,New York
5,5,2024-08-03,72,Four Points By Sheraton New York Downtown,246,285,8.0,Very Good,1614,New York
5,5,2024-08-03,73,Refinery Hotel,349,376,9.0,Wonderful,1006,Central New York City
5,5,2024-08-03,74,Wingate by Wyndham New York Midtown South/5th Ave,285,330,8.6,Excellent,1011,New York
5,5,2024-08-03,75,The Gotham Hotel,339,342,8.6,Excellent,1005,New York
5,5,2024-08-03,76,"The Cloud One New York-Downtown, by the Motel One Group",289,335,8.8,Excellent,650,New York
5,5,2024-08-03,77,"Thompson Central Park New York, by Hyatt",315,405,9.0,Wonderful,628,New York
5,5,2024-08-03,78,Fitzpatrick Grand Central,248,317,9.0,Wonderful,1003,New York
5,5,2024-08-03,79,Hampton Inn Madison Square Garden Area Hotel,220,256,8.2,Very Good,1064,Chelsea
5,5,2024-08-03,80,New York Marriott Marquis,423,535,9.2,Wonderful,2884,Theater District
5,5,2024-08-03,81,citizenM New York Bowery,319,370,9.2,Wonderful,1175,New York
5,5,2024-08-03,82,"The Algonquin Hotel Times Square, Autograph Collection",239,318,8.8,Excellent,1002,Central New York City
5,5,2024-08-03,83,Orchard Street Hotel,233,288,7.2,Good,658,New York
5,5,2024-08-03,84,The Bryant Park Hotel,295,376,9.2,Wonderful,1007,Central New York City
5,5,2024-08-03,85,"Kimpton Hotel Eventi, an IHG Hotel",309,396,9.0,Wonderful,1004,Chelsea
5,5,2024-08-03,86,Hilton New York Fashion District,278,323,8.2,Very Good,1017,Chelsea
5,5,2024-08-03,87,The Shoreham Hotel,253,306,7.6,Good,1008,Central New York City
5,5,2024-08-03,88,Sonder The Dutch,335,388,8.8,Excellent,77,Queens
5,5,2024-08-03,89,"The Algonquin Hotel Times Square, Autograph Collection",239,318,8.8,Excellent,1002,Central New York City
5,5,2024-08-03,90,Element New York Times Square West,263,308,8.2,Very Good,1865,New York
5,5,2024-08-03,91,Hotel Boutique at Grand Central,288,363,8.6,Excellent,1086,New York
5,5,2024-08-03,92,"Park South Hotel, part of JdV by Hyatt",240,313,9.2,Wonderful,1001,New York
5,5,2024-08-03,93,The Ridge Hotel,228,288,8.0,Very Good,1001,New York
5,5,2024-08-03,94,Hotel 32 32,358,346,8.0,Very Good,1654,New York
5,5,2024-08-03,95,The Shelburne Sonesta New York,329,354,8.6,Excellent,1391,New York
5,5,2024-08-03,96,Made Hotel,278,357,9.2,Wonderful,329,New York
5,5,2024-08-03,97,The Marlton Hotel,377,383,9.2,Wonderful,1004,Greenwich Village
5,5,2024-08-03,98,W New York - Times Square,296,373,8.6,Excellent,1172,Theater District
5,5,2024-08-03,99,Fairfield Inn & Suites New York Manhattan / Central Park,295,342,8.4,Very Good,1002,New York
6,1,2024-08-03,0,Millennium Hilton New York One UN Plaza,254,335,8.2,Very Good,1382,New York
6,1,2024-08-03,1,Sonder Henri on 24,349,404,8.2,Very Good,96,New York
6,1,2024-08-03,2,"PUBLIC, an Ian Schrager hotel",398,506,8.2,Very Good,2637,New York
